Source: State of Alaska Geoportal - https://gis.data.alaska.gov/maps/e08c3faedf7842b382f415511402d9d1,,,,,,,,,,
X,Y,OBJECTID,CommunityName,EntityName,ReportingSeason,ReportingDate,ReportingPeriod,ReportingYear,HFRetailGal,AsOfDate
-144.0667114,65.82672119,3059,Circle,Central Corner (Gas) / Crowley (HF),Summer,2021/07/20 09:00:00+00,July,2021,3.45,2021/08/23 09:00:00+00
-160.0656128,62.90649414,3060,Grayling,HYL Grayling Fuel Company,Summer,2021/07/20 09:00:00+00,July,2021,5,2021/08/23 09:00:00+00
-152.3973999,57.79309082,3061,Kodiak,Petro Express (Gas) / Petro Marine (HF),Summer,2021/07/20 09:00:00+00,July,2021,3.33,2021/08/23 09:00:00+00
-151.7357788,68.14190674,3062,Anaktuvuk Pass,North Slope Borough,Summer,2021/07/20 09:00:00+00,July,2021,1.44,2021/08/23 09:00:00+00
-151.5319824,59.64727783,3063,Homer,Petro Marine (HF/P),Summer,2021/07/20 09:00:00+00,July,2021,2.7,2021/08/23 09:00:00+00
-152.8834229,57.86669922,3064,Port Lions,Kizhuyak Oil Sales,Summer,2021/07/20 09:00:00+00,July,2021,3.4,2021/08/23 09:00:00+00
-161.9005127,59.75152588,3065,Quinhagak,Qanirtuuq Corporation,Summer,2021/07/20 09:00:00+00,July,2021,5.41,2021/08/23 09:00:00+00
-149.1907959,64.34350586,3066,Anderson,Nenana Heating,Summer,2021/07/20 09:00:00+00,July,2021,3.06,2021/08/23 09:00:00+00
-159.7717896,62.19848633,3067,Holy Cross,Holy Cross Oil Company,Summer,2021/07/20 09:00:00+00,July,2021,6.05,2021/08/23 09:00:00+00
-155.4888916,64.73931885,3068,Ruby,Dineega Fuel Company,Summer,2021/07/20 09:00:00+00,July,2021,4.75,2021/08/23 09:00:00+00
-163.1575928,59.8770752,3069,Kwigillingok,KWIK Marina Inc.,Summer,2021/07/20 09:00:00+00,July,2021,5.2,2021/08/23 09:00:00+00
-149.0906982,64.56268311,3070,Nenana,Nenana Heating (HF) /Chevron (gas),Summer,2021/07/20 09:00:00+00,July,2021,3.22,2021/08/23 09:00:00+00
-166.3651123,65.26287842,3071,Teller,Teller Native Fuel Business,Summer,2021/07/20 09:00:00+00,July,2021,6.11,2021/08/23 09:00:00+00
-162.4573975,60.89727783,3072,Nunapitchuk,Nunapitchuk LTD.,Summer,2021/07/20 09:00:00+00,July,2021,5.36,2021/08/23 09:00:00+00
-151.7185059,59.44067383,3073,Seldovia,Seldovia Fuel and Lube,Summer,2021/07/20 09:00:00+00,July,2021,5.02,2021/08/23 09:00:00+00
-154.2581787,66.04589844,3074,Hughes,Hughes City Council,Summer,2021/07/20 09:00:00+00,July,2021,9,2021/08/23 09:00:00+00
-157.3112793,59.45147705,3075,New Stuyahok,New Stuyahok Village Corp.,Summer,2021/07/20 09:00:00+00,July,2021,5.96,2021/08/23 09:00:00+00
-168.0911865,65.60913086,3076,Wales,Wales Fuel House,Summer,2021/07/20 09:00:00+00,July,2021,4.64,2021/08/23 09:00:00+00
-158.4630127,59.03948975,3077,Dillingham,Delta Western (HF/G) / Bristol Alliance Fuel (P),Summer,2021/07/20 09:00:00+00,July,2021,4.67,2021/08/23 09:00:00+00
-162.5930176,66.89672852,3078,Kotzebue,Crowley,Summer,2021/07/20 09:00:00+00,July,2021,5.81,2021/08/23 09:00:00+00
-161.2017822,56.00128174,3079,Nelson Lagoon,Nelson Lagoon Enterprises,Summer,2021/07/20 09:00:00+00,July,2021,5.25,2021/08/23 09:00:00+00
-147.7211914,64.83972168,3080,Fairbanks,Alaska Petroleum (HF)/University Chevron (Gas/P),Summer,2021/07/20 09:00:00+00,July,2021,3.26,2021/08/23 09:00:00+00
-163.7261963,62.08947754,3081,Mountain Village,Azachorak Fuel,Summer,2021/07/20 09:00:00+00,July,2021,6.18,2021/08/23 09:00:00+00
-162.2915039,63.52392578,3082,Stebbins,Tapraq Fuel Company,Summer,2021/07/20 09:00:00+00,July,2021,5.07,2021/08/23 09:00:00+00
-166.7341919,68.3480835,3083,Point Hope,Tigara Corporation,Summer,2021/07/20 09:00:00+00,July,2021,1.74,2021/08/23 09:00:00+00
-132.9577026,56.81109619,3084,Petersburg,SE Island Fuel (Gas) / Arrowhead (P) / Petro Marine (HF),Summer,2021/07/20 09:00:00+00,July,2021,3.22,2021/08/23 09:00:00+00
-162.8831177,61.93731689,3085,Pilot Station,Pilot Station Native Corporation,Summer,2021/07/20 09:00:00+00,July,2021,6.51,2021/08/23 09:00:00+00
-170.4840088,63.69311523,3086,Savoonga,ANICA (Savoonga Native Store),Summer,2021/07/20 09:00:00+00,July,2021,5.51,2021/08/23 09:00:00+00
-153.2836914,57.21350098,3087,Old Harbor,City of Old Harbor (HF) / Larionoff's Gas Station (Gas),Summer,2021/07/20 09:00:00+00,July,2021,4.22,2021/08/23 09:00:00+00
-161.1647949,64.9307251,3088,Koyuk,Koyuk Native Corporation,Summer,2021/07/20 09:00:00+00,July,2021,4.85,2021/08/23 09:00:00+00
-166.5375977,53.87310791,3089,Unalaska,Delta (HF/G) / Alaska Propane Services (P),Summer,2021/07/20 09:00:00+00,July,2021,3.7,2021/08/23 09:00:00+00
-152.7012939,66.55450439,3090,Alatna,City of Allakaket,Summer,2021/07/20 09:00:00+00,July,2021,7,2021/08/23 09:00:00+00
-162.0881958,61.88153076,3091,Marshall,City of Marshall,Summer,2021/07/20 09:00:00+00,July,2021,5.81,2021/08/23 09:00:00+00
-161.3234863,61.78387451,3092,Russian Mission,Russian Mission Corporation,Summer,2021/07/20 09:00:00+00,July,2021,4.68,2021/08/23 09:00:00+00
-162.6762085,60.34289551,3093,Tuntutuliak,Qinarmiut Corporation,Summer,2021/07/20 09:00:00+00,July,2021,4.99,2021/08/23 09:00:00+00
-160.0322266,70.63848877,3094,Wainwright,Olgoonik Corporation,Summer,2021/07/20 09:00:00+00,July,2021,1.5,2021/08/23 09:00:00+00
-156.7609863,71.28948975,3095,Utqiagvik,Eskimos Inc.,Summer,2021/07/20 09:00:00+00,July,2021,,2021/08/23 09:00:00+00
-133.9448242,56.9744873,3096,Kake,Kake Tribal Fuel,Summer,2021/07/20 09:00:00+00,July,2021,4.65,2021/08/23 09:00:00+00
-161.046814,66.83349609,3097,Noorvik,Noorvik Native Store,Summer,2021/07/20 09:00:00+00,July,2021,5.64,2021/08/23 09:00:00+00
-145.7366943,64.04730225,3098,Delta Junction,Delta Gas (Gas) / Crowley (HF/Propane),Summer,2021/07/20 09:00:00+00,July,2021,2.93,2021/08/23 09:00:00+00
-145.52771,62.1126709,3099,Glennallen,Hub of Alaska (Gas) / Crowley (HF/P),Summer,2021/07/20 09:00:00+00,July,2021,2.68,2021/08/23 09:00:00+00
-152.5039063,57.92327881,3100,Ouzinkie,Ouzinkie Native Corporation,Summer,2021/07/20 09:00:00+00,July,2021,3.61,2021/08/23 09:00:00+00
-160.7919922,63.87670898,3101,Unalakleet,Unalakleet Native Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.04,2022/02/28 09:00:00+00
-158.4141846,56.30133057,3102,Chignik,City of Chignik (HF)/Trident (Gas/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.96,2022/02/28 09:00:00+00
-132.5228271,55.68548584,3103,Thorne Bay,Bayview (Gas) / Petro  Marine (HF/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.87,2022/02/28 09:00:00+00
-145.52771,62.1126709,3104,Glennallen,Hub of Alaska (Gas) / Crowley (HF/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.29,2022/02/28 09:00:00+00
-161.9005127,59.75152588,3105,Quinhagak,Qanirtuuq Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.41,2022/02/28 09:00:00+00
-149.0057983,63.8704834,3106,Healy,Fisher Fuel,Winter,2022/02/28 09:00:00+00,Jan,2022,3.1,2022/02/28 09:00:00+00
-135.7390747,58.41333008,3107,Gustavus,Gustavus Dray - Gustavus Propane,Winter,2022/02/28 09:00:00+00,Jan,2022,4.43,2022/02/28 09:00:00+00
-162.2764282,60.8572998,3108,Atmautluak,Atmautluak Limited,Winter,2022/02/28 09:00:00+00,Jan,2022,4.38,2022/02/28 09:00:00+00
-135.4456787,58.10968018,3109,Hoonah,Hoonah Trading,Winter,2022/02/28 09:00:00+00,Jan,2022,4.71,2022/02/28 09:00:00+00
-156.7609863,71.28948975,3110,Utqiagvik,Eskimos Inc.,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-151.5319824,59.64727783,3111,Homer,Petro Marine (HF/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.55,2022/02/28 09:00:00+00
-156.3947144,65.7019043,3112,Huslia,Huslia Gas & Oil,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-166.4921875,65.33447266,3113,Brevig Mission,Brevig Mission Native Store,Winter,2022/02/28 09:00:00+00,Jan,2022,3.71,2022/02/28 09:00:00+00
-161.2017822,56.00128174,3114,Nelson Lagoon,Nelson Lagoon Enterprises,Winter,2022/02/28 09:00:00+00,Jan,2022,5.35,2022/02/28 09:00:00+00
-160.0322266,70.63848877,3115,Wainwright,Olgoonik Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,1.5,2022/02/28 09:00:00+00
-165.7734985,54.13427734,3116,Akutan,City of Akutan,Winter,2022/02/28 09:00:00+00,Jan,2022,3.45,2022/02/28 09:00:00+00
-169.5452881,56.60150146,3117,Saint George,Delta Western,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-145.7366943,64.04730225,3118,Delta Junction,Buffalo Service Center (Gas) / Crowley (HF/Propane),Winter,2022/02/28 09:00:00+00,Jan,2022,3.6,2022/02/28 09:00:00+00
-149.3482056,65.15228271,3119,Minto,North Fork Store,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-156.8770752,64.74267578,3120,Galena,Crowley Marine (HF/P) / Galena Liquor Store (G),Winter,2022/02/28 09:00:00+00,Jan,2022,5.42,2022/02/28 09:00:00+00
-171.718811,63.7769165,3121,Gambell,ANICA (Gambell Native Store),Winter,2022/02/28 09:00:00+00,Jan,2022,4.69,2022/02/28 09:00:00+00
-154.8574829,59.96789551,3122,Nondalton,City of Nondalton,Winter,2022/02/28 09:00:00+00,Jan,2022,6.24,2022/02/28 09:00:00+00
-133.9448242,56.9744873,3123,Kake,Kake Tribal Fuel,Winter,2022/02/28 09:00:00+00,Jan,2022,5.17,2022/02/28 09:00:00+00
-160.4981079,55.34088135,3124,Sand Point,TDX Svcs (HF) /Trident (gas),Winter,2022/02/28 09:00:00+00,Jan,2022,4.65,2022/02/28 09:00:00+00
-133.6212158,56.35150146,3125,Point Baker,Point Baker Trading Post,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-174.2001953,52.19787598,3126,Atka,Atka Native Store,Winter,2022/02/28 09:00:00+00,Jan,2022,7.5,2022/02/28 09:00:00+00
-162.4573975,60.89727783,3127,Nunapitchuk,Nunapitchuk LTD.,Winter,2022/02/28 09:00:00+00,Jan,2022,7.44,2022/02/28 09:00:00+00
-158.5479126,58.83447266,3128,Clark's Point,City of Clarks Point (Gas)/ Clarks Point Village Council (HF),Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-154.2581787,66.04589844,3129,Hughes,Hughes City Council,Winter,2022/02/28 09:00:00+00,Jan,2022,9,2022/02/28 09:00:00+00
-152.7012939,66.55450439,3130,Alatna,City of Allakaket,Winter,2022/02/28 09:00:00+00,Jan,2022,8,2022/02/28 09:00:00+00
-144.4411011,61.51647949,3131,Chitina,Wrangell View Store (Gas) / Crowley (HF/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.29,2022/02/28 09:00:00+00
-166.5375977,53.87310791,3132,Unalaska,Delta (HF/G) / Alaska Propane Services (P),Winter,2022/02/28 09:00:00+00,Jan,2022,4.37,2022/02/28 09:00:00+00
-152.5039063,57.92327881,3133,Ouzinkie,Ouzinkie Native Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,3.78,2022/02/28 09:00:00+00
-162.0881958,61.88153076,3134,Marshall,City of Marshall,Winter,2022/02/28 09:00:00+00,Jan,2022,5.81,2022/02/28 09:00:00+00
-162.5930176,66.89672852,3135,Kotzebue,Crowley (HF) / Vitus Energy (Gas),Winter,2022/02/28 09:00:00+00,Jan,2022,6.23,2022/02/28 09:00:00+00
-163.0366821,64.54248047,3136,Golovin,Golovin Public Utilities (HF/Gas) / Chignik Traditional Store (P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.9,2022/02/28 09:00:00+00
-163.1575928,59.8770752,3137,Kwigillingok,KWIK Marina Inc.,Winter,2022/02/28 09:00:00+00,Jan,2022,5.2,2022/02/28 09:00:00+00
-153.2836914,57.21350098,3138,Old Harbor,City of Old Harbor (HF) / Larionoff's Gas Station (Gas),Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-158.7249146,64.32647705,3139,Kaltag,Kaltag Cooperative,Winter,2022/02/28 09:00:00+00,Jan,2022,4.75,2022/02/28 09:00:00+00
-166.0706787,66.25512695,3140,Shishmaref,Shishmaref Native Store,Winter,2022/02/28 09:00:00+00,Jan,2022,3.91,2022/02/28 09:00:00+00
-145.5355225,68.128479,3141,Arctic Village,Arctic Village Traditional Council,Winter,2022/02/28 09:00:00+00,Jan,2022,14,2022/02/28 09:00:00+00
-162.3112793,55.05950928,3142,King Cove,Peter Pan Seafood,Winter,2022/02/28 09:00:00+00,Jan,2022,3.22,2022/02/28 09:00:00+00
-150.9990234,70.21728516,3143,Nuiqsut,North Slope Borough,Winter,2022/02/28 09:00:00+00,Jan,2022,2.3,2022/02/28 09:00:00+00
-136.2296753,57.96069336,3144,Pelican,Pelican Fuel,Winter,2022/02/28 09:00:00+00,Jan,2022,4.82,2022/02/28 09:00:00+00
-157.1704102,61.70269775,3145,Sleetmute,Henry Hill Store,Winter,2022/02/28 09:00:00+00,Jan,2022,6.4,2022/02/28 09:00:00+00
-134.4066162,58.29992676,3146,Juneau,Petro One,Winter,2022/02/28 09:00:00+00,Jan,2022,3.87,2022/02/28 09:00:00+00
-148.0123291,60.06567383,3147,Chenega,Chenega IRA Council,Winter,2022/02/28 09:00:00+00,Jan,2022,5.52,2022/02/28 09:00:00+00
-163.5565186,63.03308105,3148,Kotlik,Kotlik Yupik Enterprises,Winter,2022/02/28 09:00:00+00,Jan,2022,5.88,2022/02/28 09:00:00+00
-160.3787842,59.06048584,3149,Togiak,Togiak Natives Limited,Winter,2022/02/28 09:00:00+00,Jan,2022,4.5,2022/02/28 09:00:00+00
-165.1071777,60.52947998,3150,Toksook Bay,Nunakauiak Yupik Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,6.22,2022/02/28 09:00:00+00
-166.0963745,61.53088379,3151,Hooper Bay,Crowley Marine,Winter,2022/02/28 09:00:00+00,Jan,2022,6.62,2022/02/28 09:00:00+00
-158.4630127,59.03948975,3152,Dillingham,Delta Western (HF/G) / Bristol Alliance Fuel (P),Winter,2022/02/28 09:00:00+00,Jan,2022,4.57,2022/02/28 09:00:00+00
-146.3551025,61.13031006,3153,Valdez,Cap'n Joe's (Gas) / Crowley (HF/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.77,2022/02/28 09:00:00+00
-168.0911865,65.60913086,3154,Wales,Wales Fuel House,Winter,2022/02/28 09:00:00+00,Jan,2022,4.64,2022/02/28 09:00:00+00
-152.8834229,57.86669922,3155,Port Lions,Kizhuyak Oil Sales,Winter,2022/02/28 09:00:00+00,Jan,2022,5.35,2022/02/28 09:00:00+00
-161.046814,66.83349609,3156,Noorvik,Noorvik Native Store,Winter,2022/02/28 09:00:00+00,Jan,2022,5.64,2022/02/28 09:00:00+00
-161.2299805,60.9074707,3157,Akiak,Kokarmiut Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.19,2022/02/28 09:00:00+00
-160.1992798,62.65252686,3158,Anvik,Deloyges,Winter,2022/02/28 09:00:00+00,Jan,2022,5,2022/02/28 09:00:00+00
-155.5883789,62.95007324,3159,McGrath,Northern Petroleum,Winter,2022/02/28 09:00:00+00,Jan,2022,6.51,2022/02/28 09:00:00+00
-144.0667114,65.82672119,3160,Circle,Central Corner (Gas) / Crowley (HF),Winter,2022/02/28 09:00:00+00,Jan,2022,3.3,2022/02/28 09:00:00+00
-162.7288208,66.07672119,3161,Deering,Deering IRA,Winter,2022/02/28 09:00:00+00,Jan,2022,4.48,2022/02/28 09:00:00+00
-170.4840088,63.69311523,3162,Savoonga,ANICA (Savoonga Native Store),Winter,2022/02/28 09:00:00+00,Jan,2022,5.51,2022/02/28 09:00:00+00
-162.039917,63.47827148,3163,Saint Michael,Vitus Energy LLC,Winter,2022/02/28 09:00:00+00,Jan,2022,4.95,2022/02/28 09:00:00+00
-132.9577026,56.81109619,3164,Petersburg,SE Island Fuel (Gas) / Arrowhead (P) / Petro Marine (HF),Winter,2022/02/28 09:00:00+00,Jan,2022,3.87,2022/02/28 09:00:00+00
-141.2075806,64.78887939,3165,Eagle,Eagle Trading,Winter,2022/02/28 09:00:00+00,Jan,2022,4,2022/02/28 09:00:00+00
-149.0906982,64.56268311,3166,Nenana,Nenana Heating (HF) /Chevron (Gas),Winter,2022/02/28 09:00:00+00,Jan,2022,3.81,2022/02/28 09:00:00+00
-155.4888916,64.73931885,3167,Ruby,Dineega Fuel Company,Winter,2022/02/28 09:00:00+00,Jan,2022,5.5,2022/02/28 09:00:00+00
-166.3651123,65.26287842,3168,Teller,Teller Native Fuel Business,Winter,2022/02/28 09:00:00+00,Jan,2022,6.11,2022/02/28 09:00:00+00
-160.3156128,61.53833008,3169,Upper Kalskag,City of Upper Kalskag,Winter,2022/02/28 09:00:00+00,Jan,2022,5.5,2022/02/28 09:00:00+00
-152.0776978,65.17132568,3170,Tanana,Tanana Tribal Council,Winter,2022/02/28 09:00:00+00,Jan,2022,3.32,2022/02/28 09:00:00+00
-162.8831177,61.93731689,3171,Pilot Station,Pilot Station Native Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,7.2,2022/02/28 09:00:00+00
-162.2915039,63.52392578,3172,Stebbins,Tapraq Fuel Company,Winter,2022/02/28 09:00:00+00,Jan,2022,5.04,2022/02/28 09:00:00+00
-134.5808105,57.49969482,3173,Angoon,Angoon Oil and Gas (HF/G) / Angoon Trading Co. (P),Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-158.1052856,64.72351074,3174,Nulato,City of Nulato,Winter,2022/02/28 09:00:00+00,Jan,2022,5,2022/02/28 09:00:00+00
-149.1907959,64.34350586,3175,Anderson,Nenana Heating,Winter,2022/02/28 09:00:00+00,Jan,2022,3.66,2022/02/28 09:00:00+00
-166.7341919,68.3480835,3176,Point Hope,Tigara Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,1.79,2022/02/28 09:00:00+00
-165.5814819,61.84289551,3177,Scammon Bay,Askinuk Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.75,2022/02/28 09:00:00+00
-151.7357788,68.14190674,3178,Anaktuvuk Pass,North Slope Borough,Winter,2022/02/28 09:00:00+00,Jan,2022,1.5,2022/02/28 09:00:00+00
-151.7185059,59.44067383,3179,Seldovia,Seldovia Fuel and Lube,Winter,2022/02/28 09:00:00+00,Jan,2022,4.83,2022/02/28 09:00:00+00
-159.7717896,62.19848633,3180,Holy Cross,Holy Cross Oil Company,Winter,2022/02/28 09:00:00+00,Jan,2022,6.05,2022/02/28 09:00:00+00
-161.5822754,59.11828613,3181,Goodnews Bay,Mumtram Pikkai Village Corp.,Winter,2022/02/28 09:00:00+00,Jan,2022,4.49,2022/02/28 09:00:00+00
-153.9813843,57.53710938,3182,Larsen Bay,City of Larsen Bay,Winter,2022/02/28 09:00:00+00,Jan,2022,4.74,2022/02/28 09:00:00+00
-160.4373169,66.9743042,3183,Kiana,City of Kiana,Winter,2022/02/28 09:00:00+00,Jan,2022,6.18,2022/02/28 09:00:00+00
-145.7601929,60.54412842,3184,Cordova,Shoreside Petro,Winter,2022/02/28 09:00:00+00,Jan,2022,3.99,2022/02/28 09:00:00+00
-147.7211914,64.83972168,3185,Fairbanks,Alaska Petroleum (HF)/University Chevron (Gas/P),Winter,2022/02/28 09:00:00+00,Jan,2022,3.59,2022/02/28 09:00:00+00
-161.3234863,61.78387451,3186,Russian Mission,Russian Mission Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.56,2022/02/28 09:00:00+00
-163.7261963,62.08947754,3187,Mountain Village,Azachorak Fuel,Winter,2022/02/28 09:00:00+00,Jan,2022,6.29,2022/02/28 09:00:00+00
-152.3973999,57.79309082,3188,Kodiak,Petro Express (Gas) / Petro Marine (HF),Winter,2022/02/28 09:00:00+00,Jan,2022,3.68,2022/02/28 09:00:00+00
-133.151001,55.47607422,3189,Craig,Petro Marine,Winter,2022/02/28 09:00:00+00,Jan,2022,3.83,2022/02/28 09:00:00+00
-160.0656128,62.90649414,3190,Grayling,HYL Grayling Fuel Company,Winter,2022/02/28 09:00:00+00,Jan,2022,,2022/02/28 09:00:00+00
-161.7717896,60.7913208,3191,Bethel,Crowley,Winter,2022/02/28 09:00:00+00,Jan,2022,4.82,2022/02/28 09:00:00+00
-157.4235229,70.4821167,3192,Atqasuk,North Slope Borough,Winter,2022/02/28 09:00:00+00,Jan,2022,1.4,2022/02/28 09:00:00+00
-154.7492065,59.44012451,3193,Kokhanok,Kokhanok Tribal Council,Winter,2022/02/28 09:00:00+00,Jan,2022,7,2022/02/28 09:00:00+00
-157.3112793,59.45147705,3194,New Stuyahok,New Stuyahok Village Corp.,Winter,2022/02/28 09:00:00+00,Jan,2022,4.51,2022/02/28 09:00:00+00
-163.4104004,64.68127441,3195,White Mountain,White Mountain Native Store,Winter,2022/02/28 09:00:00+00,Jan,2022,3.72,2022/02/28 09:00:00+00
-143.612793,70.12670898,3196,Kaktovik,Kaktovik Inupiat Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,2.5,2022/02/28 09:00:00+00
-132.383606,56.47052002,3197,Wrangell,Petro Marine (HF) / LN'M Fuel (Gas),Winter,2022/02/28 09:00:00+00,Jan,2022,3.91,2022/02/28 09:00:00+00
-164.5297852,62.77709961,3198,Emmonak,Emmonak Corp. Tank Farm,Winter,2022/02/28 09:00:00+00,Jan,2022,5.12,2022/02/28 09:00:00+00
-161.1647949,64.9307251,3199,Koyuk,Koyuk Native Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,5.15,2022/02/28 09:00:00+00
-162.6762085,60.34289551,3200,Tuntutuliak,Qinarmiut Corporation,Winter,2022/02/28 09:00:00+00,Jan,2022,4.99,2022/02/28 09:00:00+00
-133.151001,55.47607422,3201,Craig,Petro Marine,Summer,2022/08/15 09:00:00+00,July,2022,5.91,2022/08/15 09:00:00+00
-158.4141846,56.30133057,3202,Chignik,City of Chignik (HF)/Trident (Gas/P),Summer,2022/08/15 09:00:00+00,July,2022,3.94,2022/08/15 09:00:00+00
-134.5808105,57.49969482,3203,Angoon,Angoon Oil and Gas (HF/G) / Angoon Trading Co. (P),Summer,2022/08/15 09:00:00+00,July,2022,6.82,2022/08/15 09:00:00+00
-152.0776978,65.17132568,3204,Tanana,Tanana Tribal Council,Summer,2022/08/15 09:00:00+00,July,2022,3.25,2022/08/15 09:00:00+00
-149.3482056,65.15228271,3205,Minto,North Fork Store,Summer,2022/08/15 09:00:00+00,July,2022,6.2,2022/08/15 09:00:00+00
-141.2075806,64.78887939,3206,Eagle,Eagle Trading,Summer,2022/08/15 09:00:00+00,July,2022,6.5,2022/08/15 09:00:00+00
-166.7341919,68.3480835,3207,Point Hope,Tigara Corporation,Summer,2022/08/15 09:00:00+00,July,2022,2.1,2022/08/15 09:00:00+00
-132.383606,56.47052002,3208,Wrangell,Petro Marine,Summer,2022/08/15 09:00:00+00,July,2022,6.02,2022/08/15 09:00:00+00
-151.5319824,59.64727783,3209,Homer,Petro Marine (HF/P),Summer,2022/08/15 09:00:00+00,July,2022,5.59,2022/08/15 09:00:00+00
-169.5452881,56.60150146,3210,Saint George,Delta Western,Summer,2022/08/15 09:00:00+00,July,2022,7.84,2022/08/15 09:00:00+00
-170.4840088,63.69311523,3211,Savoonga,ANICA (Savoonga Native Store),Summer,2022/08/15 09:00:00+00,July,2022,5.75,2022/08/15 09:00:00+00
-151.7357788,68.14190674,3212,Anaktuvuk Pass,North Slope Borough,Summer,2022/08/15 09:00:00+00,July,2022,1.5,2022/08/15 09:00:00+00
-157.4235229,70.4821167,3213,Atqasuk,North Slope Borough,Summer,2022/08/15 09:00:00+00,July,2022,1.5,2022/08/15 09:00:00+00
-165.1071777,60.52947998,3214,Toksook Bay,Nunakauiak Yupik Corporation,Summer,2022/08/15 09:00:00+00,July,2022,7.8,2022/08/15 09:00:00+00
-153.9813843,57.53710938,3215,Larsen Bay,City of Larsen Bay,Summer,2022/08/15 09:00:00+00,July,2022,5.7,2022/08/15 09:00:00+00
-166.3651123,65.26287842,3216,Teller,Teller Native Fuel Business,Summer,2022/08/15 09:00:00+00,July,2022,6.59,2022/08/15 09:00:00+00
-164.5297852,62.77709961,3217,Emmonak,Emmonak Corp. Tank Farm,Summer,2022/08/15 09:00:00+00,July,2022,6.44,2022/08/15 09:00:00+00
-149.0057983,63.8704834,3218,Healy,Fisher Fuel,Summer,2022/08/15 09:00:00+00,July,2022,5.45,2022/08/15 09:00:00+00
-160.0322266,70.63848877,3219,Wainwright,Olgoonik Corporation,Summer,2022/08/15 09:00:00+00,July,2022,1.05,2022/08/15 09:00:00+00
-161.1647949,64.9307251,3220,Koyuk,Koyuk Native Corporation,Summer,2022/08/15 09:00:00+00,July,2022,6.34,2022/08/15 09:00:00+00
-151.7185059,59.44067383,3221,Seldovia,Seldovia Fuel and Lube,Summer,2022/08/15 09:00:00+00,July,2022,6.56,2022/08/15 09:00:00+00
-162.039917,63.47827148,3222,Saint Michael,Vitus Energy LLC (Gas) / Crater (HF),Summer,2022/08/15 09:00:00+00,July,2022,4.5,2022/08/15 09:00:00+00
-159.7717896,62.19848633,3223,Holy Cross,Holy Cross Oil Company,Summer,2022/08/15 09:00:00+00,July,2022,8.48,2022/08/15 09:00:00+00
-146.3551025,61.13031006,3224,Valdez,Cap'n Joe's (Gas) / Crowley (HF/P),Summer,2022/08/15 09:00:00+00,July,2022,5.09,2022/08/15 09:00:00+00
-160.7919922,63.87670898,3225,Unalakleet,Unalakleet Native Corporation,Summer,2022/08/15 09:00:00+00,July,2022,6.56,2022/08/15 09:00:00+00
-154.8574829,59.96789551,3226,Nondalton,City of Nondalton,Summer,2022/08/15 09:00:00+00,July,2022,8.23,2022/08/15 09:00:00+00
-132.5228271,55.68548584,3227,Thorne Bay,Bayview (Gas) / Petro  Marine (HF/P),Summer,2022/08/15 09:00:00+00,July,2022,5.97,2022/08/15 09:00:00+00
